ID,Lat,Lon,Target
ID_NSWIIHXXCUPA,32.255358,48.29307,1
ID-SU-0-122,14.64612630031435,33.291215849002214,0
ID-IR-0-183,32.336508972397354,48.31929277897802,0
ID-SU-1-186,14.440918094662663,33.0396809316245,1
ID-IR-1-182,32.24149026534032,48.13087984009371,1
ID_HIUQ1HGQM5UX,32.108932,48.478662,1
ID_X0QPUDIJI9XZ,14.515697,33.214938,0
ID_MKK43JNFC42S,34.30628575,70.39096087,1
ID_7GN3UKXDT6O2,34.2577691,70.32481085,1
ID-IR-0-95,32.22894258568621,48.20061773218657,0
ID_DFV7Q0G60V1G,32.302879,48.480459,0
ID-IR-1-56,32.38931437588025,48.33869862214479,1
ID-IR-1-179,32.13560096120871,48.355919876170645,1
ID-SU-0-199,14.514425661022004,33.07157512862628,0
ID-AF-0-16,34.128237266469554,70.71799567525105,0
ID_77K4R6C3BZ72,34.29666487,70.41118035,0
ID_JHV3BSA5H6HB,32.417055,48.145926,0
ID_XGCHI0QINRR2,34.11913606,70.69333487,1
ID_T81YJWHHERE7,32.093212,48.232614,0
ID-SU-1-226,14.16945767341558,33.32574832087124,1
ID_TREH3T5GWKA5,32.282217,48.558433,1
ID_OQA0EE8W0968,32.119712,48.138291,0
ID_OGUXCS40PDMA,32.328211,48.285884,0
ID_J731FLUQT2A5,14.427572,33.202541,1
ID_6Y2LVQLY8MDD,14.504199,33.293361,1
ID_X14YVY66RVMC,14.37538,33.520725,0
ID-AF-1-72,34.31043500085879,70.40003287714785,1
ID_0W9340EJVHD2,32.37124,48.348946,1
ID-AF-1-80,34.30367971200489,70.40809454414213,1
ID_W5CMM6P4RXDV,34.096775,70.69216198,1
ID_9V9JROSJ9MM4,34.08279402,70.68887948,1
ID-AF-1-177,34.2584855005793,70.35334755367842,1
ID-SU-0-160,14.537824933535532,33.44819424977683,0
ID_FTZXRVIWFK2E,34.281846,70.3420682,0
ID_CCPIO5CN7U3E,34.30573171,70.41630948,1
ID-IR-1-133,32.46379791828839,48.42753758528832,1
ID-IR-1-187,32.30600536055066,48.24584764790998,1
ID-IR-1-23,32.26306119217297,48.53052603550162,1
ID_0SRTY4XSQF62,32.065634,48.138111,0
ID-AF-1-50,34.30767067828944,70.40580940620814,1
ID-AF-1-152,34.119457836609314,70.68070270984126,1
ID_XBP5W9J7LGWG,32.229217,48.167755,0
ID-AF-1-189,34.12428453501032,70.68430809491997,1
ID_KW17PW9J5TAB,34.07587801,70.69784112,0
ID-AF-0-156,34.058980756919354,70.66892388438256,0
ID_CLU0DQZI2YXO,32.369534,48.259563,1
ID_DDC8RTY24VHZ,14.564835,33.499345,0
ID_B3QWQNRX36PI,14.190237,33.392266,0
ID_NCEIZBTWQCSW,32.439962,48.28274,0
ID_ZPO98G9T796H,32.150165,48.297831,1
ID_KEFZXI71FIEF,34.13171976,70.74063794,0
ID-IR-0-229,32.02906857756987,48.43926586914483,0
ID_R6BEGSQKNSDE,32.272695,48.555828,1
ID-AF-0-241,34.33458204076575,70.43453558729084,0
ID_9P8G8TM60AWW,14.432333,33.205416,1
ID_473DCBYKM88R,32.453796,48.136404,0
ID-SU-1-23,14.235741879442315,33.184224169929706,1
ID_3GO143NHR60Y,14.29004,33.226706,1
ID_1KDYP3YGV9JA,14.405923,33.533032,0
ID_JYC7FN1S06UX,14.53007,33.449668,0
ID-SU-0-11,14.260321988039976,33.03533167080221,0
ID_LXLCPFV1HT9U,14.196885,33.382833,0
ID-AF-0-11,34.12448729922541,70.72010753872323,0
ID-IR-1-108,32.38313542576546,48.51675484989863,1
ID_HLRYP8QUW7NB,32.208825,48.276901,1
ID_I5DDWMQCKHEX,32.153399,48.426021,1
ID-IR-0-198,32.187152519884535,48.3625210867572,0
ID-SU-1-227,14.185589396494692,33.35019490194068,1
ID-SU-1-10,14.404359014221228,33.44337184279999,1
ID_G3U6M5H54UXM,34.29256115,70.43146586,0
ID_P9JDPDJ4NC8N,32.380852,48.212581,1
ID_FUNQA2O629NJ,34.2663691,70.34951408,1
ID-AF-1-176,34.12082407358291,70.68555549316144,1
ID-IR-1-27,32.374522278589254,48.32552154740517,1
ID_QVFPH6UZNR5Q,34.08827172,70.66563535,0
ID-IR-1-59,32.1415696969445,48.53585031397736,1
ID-IR-0-34,32.26887842273527,48.38500184317312,0
ID-AF-1-81,34.301812717581015,70.40827391626581,1
ID_1KE244UANPQK,14.416882,33.176131,1
ID-SU-1-104,14.4977940808553,33.08721216343807,1
ID_BPNALAHMNRU2,14.195268,33.382474,0
ID_FUXTFI5NT6Z8,32.431787,48.463391,0
ID-IR-0-233,31.98385184109047,48.394988393800986,0
ID_A8IZNECA8HPH,34.08152766,70.68803573,1
ID-AF-1-88,34.30827275797128,70.40724749137533,1
ID_TEXH5XPN90UZ,14.467547,33.21916,1
ID-SU-0-260,14.611462854244934,33.29011599480427,0
ID_W6S4KLKCU0TA,32.098063,48.113048,0
ID-AF-0-217,34.31186349575458,70.42344071946346,0
ID-IR-1-22,32.34526394130782,48.27811100849021,1
ID_4C2O3QKE652D,34.28258596,70.40072344,1
ID-AF-1-216,34.26005402127058,70.36700875571208,1
ID_3UYQC3VP37VX,34.29602953,70.38097128,1
ID_W9GP101QIZ0V,32.105609,48.596521,0
ID_L3ZXW75QJY8B,34.28757449,70.37347174,0
ID-IR-0-47,32.26887842273527,48.38500184317312,0
ID_6J391SE9DZ74,32.261556,48.167037,0
ID-SU-0-179,14.410296671023232,33.3683079685201,0
ID-AF-1-128,34.27535250683563,70.37107254798428,1
ID_TFWSDTJA0KGG,14.355707,33.314202,0
ID-IR-1-203,32.24329231338933,48.14394126752944,1
ID_DIHEPVL4V1JH,32.097254,48.308252,1
ID-IR-0-14,32.414505569949284,48.32412863229428,0
ID_V6JR64WRUN2Q,32.08872,48.500941,0
ID-AF-1-77,34.284855468295575,70.36247432516367,1
ID_6P6XU02WLLFH,34.06263393,70.66422228,1
ID_F70QZPB0BDGG,34.24883027,70.34964801,0
ID_5SDY8K1CQJFX,34.24989042,70.33078732,1
ID_ZHMFRGK8ZYZX,34.30842679,70.38645559,1
ID-AF-1-37,34.31298800839161,70.40314513453583,1
ID_42JXTM6TL2HH,34.16085762,70.76212097,1
ID_2KTYDGD6P5BW,34.10534786,70.68949898,0
ID-IR-0-220,32.02369652874083,48.46461158038457,0
ID-AF-1-250,34.14246221261075,70.75424922087922,1
ID_VHUD37O4H0AH,34.07773888,70.69737133,0
ID_UWUHQ77WMSGE,34.30730164,70.41277834,0
ID_1XJO8AD6OGJH,32.117377,48.305018,1
ID-AF-0-50,34.11539870501565,70.76272657988576,0
ID_46736JKW53WH,14.239824,33.221316,1
ID_LQ227VHHYQAY,34.29606061,70.36995579,0
ID-AF-1-74,34.290326230497726,70.36831985106764,1
ID-AF-1-166,34.2532413786159,70.32574438427554,1
ID-IR-1-2,32.37132504006267,48.34762792742285,1
ID-SU-0-33,14.236151671642231,33.140953601142144,0
ID-SU-0-167,14.455483142537418,33.412404367879475,0
ID-IR-0-100,32.151917714786435,48.439384251167525,0
ID_T3WAJGS3B84X,34.29270196,70.40457807,0
ID-IR-0-139,32.029358949611975,48.48362086381505,0
ID-AF-1-12,34.29383513682798,70.37384510145486,1
ID-IR-0-230,32.383966282156265,48.04930809568424,0
ID_RTGK5TKV9EXS,14.505546,33.337648,1
ID_N1L3Y5O00DLF,32.102285,48.220217,0
ID_4GQ8JAQ01TGL,14.426854,33.209458,0
ID-SU-1-21,14.21854014546662,33.21507239436585,1
ID-SU-0-212,14.470883085940711,33.05274015138892,0
ID-IR-0-15,32.43377393510056,48.311729406619975,0
ID-AF-0-54,34.123646392870256,70.75945492806514,0
ID-IR-0-162,32.33174374475871,48.31930402941845,0
ID-SU-0-176,14.404931194686284,33.35016545330291,0
